Emotion: anxiety, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.98, RGB: (30, 40, 30), Size: 39
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.98, RGB: (30, 40, 30), Size: 39
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 0.71, RGB: (40, 0, 80), Size: 27
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 0.54, RGB: (40, 0, 80), Size: 20
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: sadness, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 40
Emotion: anxiety, Estimated Intensity: 0.84, RGB: (127, 127, 127), Size: 33
Emotion: anxiety, Estimated Intensity: 0.67, RGB: (127, 127, 127), Size: 26
Emotion: anxiety, Estimated Intensity: 0.92, RGB: (127, 127, 127), Size: 36
Emotion: anxiety, Estimated Intensity: 0.93, RGB: (127, 127, 127), Size: 37
Emotion: anxiety, Estimated Intensity: 0.95, RGB: (127, 127, 127), Size: 38
Emotion: anxiety, Estimated Intensity: 0.45, RGB: (127, 127, 127), Size: 16
Emotion: anxiety, Estimated Intensity: 0.92, RGB: (127, 127, 127), Size: 37
Emotion: anxiety, Estimated Intensity: 0.97, RGB: (127, 127, 127), Size: 39
Emotion: anxiety, Estimated Intensity: 0.94, RGB: (127, 127, 127), Size: 37
Emotion: anxiety, Estimated Intensity: 0.79, RGB: (127, 127, 127), Size: 31
Emotion: anxiety, Estimated Intensity: 0.94, RGB: (127, 127, 127), Size: 37
Emotion: anxiety, Estimated Intensity: 0.72, RGB: (127, 127, 127), Size: 28
Emotion: anxiety, Estimated Intensity: 0.84, RGB: (127, 127, 127), Size: 33
Emotion: anxiety, Estimated Intensity: 0.74, RGB: (127, 127, 127), Size: 29
Emotion: anxiety, Estimated Intensity: 0.37, RGB: (127, 127, 127), Size: 13
Emotion: anxiety, Estimated Intensity: 0.93, RGB: (127, 127, 127), Size: 37
Emotion: anxiety, Estimated Intensity: 0.68, RGB: (127, 127, 127), Size: 26
Emotion: anxiety, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 40
Emotion: anxiety, Estimated Intensity: 0.81, RGB: (127, 127, 127), Size: 32
Emotion: boredom, Estimated Intensity: 0.95, RGB: (255, 255, 255), Size: 38
Emotion: boredom, Estimated Intensity: 0.70, RGB: (255, 255, 255), Size: 27
Emotion: boredom, Estimated Intensity: 0.99, RGB: (255, 255, 255), Size: 40
Emotion: boredom, Estimated Intensity: 0.97, RGB: (255, 255, 255), Size: 39
Emotion: boredom, Estimated Intensity: 0.99, RGB: (255, 255, 255), Size: 40
Emotion: boredom, Estimated Intensity: 0.97, RGB: (255, 255, 255), Size: 39
Emotion: boredom, Estimated Intensity: 0.93, RGB: (255, 255, 255), Size: 37
Emotion: boredom, Estimated Intensity: 0.69, RGB: (255, 255, 255), Size: 27
Emotion: boredom, Estimated Intensity: 0.90, RGB: (255, 255, 255), Size: 36
Emotion: boredom, Estimated Intensity: 0.68, RGB: (255, 255, 255), Size: 26
Emotion: boredom, Estimated Intensity: 0.75, RGB: (255, 255, 255), Size: 29
Emotion: boredom, Estimated Intensity: 0.99, RGB: (255, 255, 255), Size: 40
Emotion: boredom, Estimated Intensity: 0.91, RGB: (255, 255, 255), Size: 36
Emotion: boredom, Estimated Intensity: 0.85, RGB: (255, 255, 255), Size: 34
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 39
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 0.95, RGB: (0, 112, 192), Size: 38
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 0.96, RGB: (0, 112, 192), Size: 38
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 40
Emotion: hot anger, Estimated Intensity: 0.83, RGB: (255, 0, 0), Size: 33
Emotion: hot anger, Estimated Intensity: 0.96, RGB: (255, 0, 0), Size: 38
Emotion: hot anger, Estimated Intensity: 0.75, RGB: (255, 0, 0), Size: 29
Emotion: hot anger, Estimated Intensity: 0.94, RGB: (255, 0, 0), Size: 37
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 40
Emotion: hot anger, Estimated Intensity: 0.96, RGB: (255, 0, 0), Size: 38
Emotion: hot anger, Estimated Intensity: 0.97, RGB: (255, 0, 0), Size: 39
Emotion: hot anger, Estimated Intensity: 0.96, RGB: (255, 0, 0), Size: 38
Emotion: hot anger, Estimated Intensity: 0.89, RGB: (255, 0, 0), Size: 35
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 40
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 40
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 39
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 40
Emotion: hot anger, Estimated Intensity: 0.56, RGB: (255, 0, 0), Size: 21
Emotion: hot anger, Estimated Intensity: 0.88, RGB: (255, 0, 0), Size: 35
Emotion: hot anger, Estimated Intensity: 0.86, RGB: (255, 0, 0), Size: 34
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 40
Emotion: hot anger, Estimated Intensity: 0.96, RGB: (255, 0, 0), Size: 38
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 40
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 40
Emotion: hot anger, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 39
Emotion: hot anger, Estimated Intensity: 0.86, RGB: (255, 0, 0), Size: 34
Emotion: hot anger, Estimated Intensity: 0.93, RGB: (255, 0, 0), Size: 37
Emotion: hot anger, Estimated Intensity: 0.81, RGB: (255, 0, 0), Size: 32
Emotion: hot anger, Estimated Intensity: 0.77, RGB: (255, 0, 0), Size: 30
Emotion: hot anger, Estimated Intensity: 0.96, RGB: (255, 0, 0), Size: 38
Emotion: hot anger, Estimated Intensity: 0.89, RGB: (255, 0, 0), Size: 35
Emotion: hot anger, Estimated Intensity: 0.68, RGB: (255, 0, 0), Size: 26
Emotion: hot anger, Estimated Intensity: 0.83, RGB: (255, 0, 0), Size: 33
Emotion: hot anger, Estimated Intensity: 0.93, RGB: (255, 0, 0), Size: 37
Emotion: hot anger, Estimated Intensity: 0.34, RGB: (255, 0, 0), Size: 12
Emotion: hot anger, Estimated Intensity: 0.86, RGB: (255, 0, 0), Size: 34
Emotion: happy, Estimated Intensity: 0.47, RGB: (210, 255, 10), Size: 17
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 40
Emotion: happy, Estimated Intensity: 0.93, RGB: (210, 255, 10), Size: 37
Emotion: happy, Estimated Intensity: 0.98, RGB: (210, 255, 10), Size: 39
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 40
Emotion: happy, Estimated Intensity: 0.77, RGB: (210, 255, 10), Size: 30
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.65, RGB: (30, 40, 30), Size: 25
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.97, RGB: (30, 40, 30), Size: 39
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.95, RGB: (30, 40, 30), Size: 38
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.97, RGB: (30, 40, 30), Size: 39
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.96, RGB: (30, 40, 30), Size: 38
Emotion: neutral, Estimated Intensity: 0.50, RGB: (30, 40, 30), Size: 18
Emotion: neutral, Estimated Intensity: 0.96, RGB: (30, 40, 30), Size: 38
Emotion: neutral, Estimated Intensity: 0.97, RGB: (30, 40, 30), Size: 39
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.90, RGB: (30, 40, 30), Size: 36
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.75, RGB: (30, 40, 30), Size: 29
Emotion: neutral, Estimated Intensity: 0.98, RGB: (30, 40, 30), Size: 39
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 40
